stPoint: 170, ndPoint: 162, Hue: 170
stPoint: 171, ndPoint: 175, Hue: 171
stPoint: 172, ndPoint: 188, Hue: 172
stPoint: 173, ndPoint: 201, Hue: 173
stPoint: 174, ndPoint: 214, Hue: 174
stPoint: 175, ndPoint: 227, Hue: 175
stPoint: 176, ndPoint: 240, Hue: 176
stPoint: 177, ndPoint: 253, Hue: 177
stPoint: 178, ndPoint: 10, Hue: 178
stPoint: 179, ndPoint: 23, Hue: 179
stPoint: 180, ndPoint: 36, Hue: 180
stPoint: 181, ndPoint: 49, Hue: 181
stPoint: 182, ndPoint: 62, Hue: 182
stPoint: 183, ndPoint: 75, Hue: 183
stPoint: 184, ndPoint: 88, Hue: 184
stPoint: 185, ndPoint: 101, Hue: 185
stPoint: 186, ndPoint: 114, Hue: 186
stPoint: 187, ndPoint: 127, Hue: 187
stPoint: 188, ndPoint: 140, Hue: 188
stPoint: 189, ndPoint: 153, Hue: 189
stPoint: 190, ndPoint: 166, Hue: 190
stPoint: 191, ndPoint: 179, Hue: 191
stPoint: 192, ndPoint: 192, Hue: 192
stPoint: 193, ndPoint: 205, Hue: 193
stPoint: 194, ndPoint: 218, Hue: 194
stPoint: 195, ndPoint: 231, Hue: 195
stPoint: 196, ndPoint: 244, Hue: 196
stPoint: 197, ndPoint: 1, Hue: 197
stPoint: 198, ndPoint: 14, Hue: 198
stPoint: 199, ndPoint: 27, Hue: 199
stPoint: 200, ndPoint: 40, Hue: 200
stPoint: 201, ndPoint: 53, Hue: 201
stPoint: 202, ndPoint: 66, Hue: 202
stPoint: 203, ndPoint: 79, Hue: 203
stPoint: 204, ndPoint: 92, Hue: 204
stPoint: 205, ndPoint: 105, Hue: 205
stPoint: 206, ndPoint: 118, Hue: 206
stPoint: 207, ndPoint: 131, Hue: 207
stPoint: 208, ndPoint: 144, Hue: 208
stPoint: 209, ndPoint: 157, Hue: 209
stPoint: 210, ndPoint: 170, Hue: 210
stPoint: 211, ndPoint: 183, Hue: 211
stPoint: 212, ndPoint: 196, Hue: 212
stPoint: 213, ndPoint: 209, Hue: 213
stPoint: 214, ndPoint: 222, Hue: 214
stPoint: 215, ndPoint: 235, Hue: 215
stPoint: 216, ndPoint: 248, Hue: 216
stPoint: 217, ndPoint: 5, Hue: 217
stPoint: 218, ndPoint: 18, Hue: 218
stPoint: 219, ndPoint: 31, Hue: 219
stPoint: 220, ndPoint: 44, Hue: 220
stPoint: 221, ndPoint: 57, Hue: 221
stPoint: 222, ndPoint: 70, Hue: 222
stPoint: 223, ndPoint: 83, Hue: 223
stPoint: 224, ndPoint: 96, Hue: 224
stPoint: 225, ndPoint: 109, Hue: 225
stPoint: 226, ndPoint: 122, Hue: 226
stPoint: 227, ndPoint: 135, Hue: 227
stPoint: 228, ndPoint: 148, Hue: 228
stPoint: 229, ndPoint: 161, Hue: 229
stPoint: 230, ndPoint: 174, Hue: 230
stPoint: 231, ndPoint: 187, Hue: 231
stPoint: 232, ndPoint: 200, Hue: 232
stPoint: 233, ndPoint: 213, Hue: 233
stPoint: 234, ndPoint: 226, Hue: 234
stPoint: 235, ndPoint: 239, Hue: 235
stPoint: 236, ndPoint: 252, Hue: 236
stPoint: 237, ndPoint: 9, Hue: 237
stPoint: 238, ndPoint: 22, Hue: 238
stPoint: 239, ndPoint: 35, Hue: 239
stPoint: 240, ndPoint: 48, Hue: 240
stPoint: 241, ndPoint: 61, Hue: 241
stPoint: 242, ndPoint: 74, Hue: 242
stPoint: 243, ndPoint: 87, Hue: 243
stPoint: 244, ndPoint: 100, Hue: 244
stPoint: 245, ndPoint: 113, Hue: 245
stPoint: 246, ndPoint: 126, Hue: 246
stPoint: 247, ndPoint: 139, Hue: 247
stPoint: 248, ndPoint: 152, Hue: 248
stPoint: 249, ndPoint: 165, Hue: 249
stPoint: 250, ndPoint: 178, Hue: 250
stPoint: 251, ndPoint: 191, Hue: 251
stPoint: 252, ndPoint: 204, Hue: 252
stPoint: 253, ndPoint: 217, Hue: 253
stPoint: 254, ndPoint: 230, Hue: 254
stPoint: 255, ndPoint: 243, Hue: 255
stPoint: 0, ndPoint: 0, Hue: 0
stPoint: 1, ndPoint: 14, Hue: 1
stPoint: 255, ndPoint: 0, Hue: 255
stPoint: 255, ndPoint: 255, Hue: 255
stPoint: 255, ndPoint: 254, Hue: 255
stPoint: 255, ndPoint: 253, Hue: 255
stPoint: 255, ndPoint: 252, Hue: 255
stPoint: 255, ndPoint: 251, Hue: 255
stPoint: 255, ndPoint: 250, Hue: 255
stPoint: 255, ndPoint: 249, Hue: 255
stPoint: 255, ndPoint: 248, Hue: 255
stPoint: 255, ndPoint: 247, Hue: 255
stPoint: 255, ndPoint: 246, Hue: 255
stPoint: 255, ndPoint: 245, Hue: 255
stPoint: 255, ndPoint: 244, Hue: 255
stPoint: 255, ndPoint: 243, Hue: 255
stPoint: 255, ndPoint: 242, Hue: 255
stPoint: 255, ndPoint: 241, Hue: 255
stPoint: 255, ndPoint: 240, Hue: 255
stPoint: 255, ndPoint: 239, Hue: 255
stPoint: 255, ndPoint: 238, Hue: 255
stPoint: 255, ndPoint: 237, Hue: 255
stPoint: 255, ndPoint: 236, Hue: 255
stPoint: 255, ndPoint: 235, Hue: 255
stPoint: 255, ndPoint: 234, Hue: 255
stPoint: 255, ndPoint: 233, Hue: 255
stPoint: 255, ndPoint: 232, Hue: 255
stPoint: 255, ndPoint: 231, Hue: 255
stPoint: 255, ndPoint: 230, Hue: 255
stPoint: 255, ndPoint: 229, Hue: 255
stPoint: 255, ndPoint: 228, Hue: 255
stPoint: 255, ndPoint: 227, Hue: 255
stPoint: 255, ndPoint: 226, Hue: 255
stPoint: 255, ndPoint: 225, Hue: 255
stPoint: 255, ndPoint: 224, Hue: 255
stPoint: 255, ndPoint: 223, Hue: 255
stPoint: 255, ndPoint: 222, Hue: 255
stPoint: 255, ndPoint: 221, Hue: 255
stPoint: 255, ndPoint: 220, Hue: 255
stPoint: 255, ndPoint: 219, Hue: 255
stPoint: 255, ndPoint: 218, Hue: 255
stPoint: 255, ndPoint: 217, Hue: 255
stPoint: 255, ndPoint: 216, Hue: 255
stPoint: 255, ndPoint: 215, Hue: 255
stPoint: 255, ndPoint: 214, Hue: 255
stPoint: 255, ndPoint: 213, Hue: 255
stPoint: 255, ndPoint: 212, Hue: 255
stPoint: 255, ndPoint: 211, Hue: 255
stPoint: 255, ndPoint: 210, Hue: 255
stPoint: 255, ndPoint: 209, Hue: 255
stPoint: 255, ndPoint: 208, Hue: 255
stPoint: 255, ndPoint: 207, Hue: 255
stPoint: 255, ndPoint: 206, Hue: 255
stPoint: 255, ndPoint: 205, Hue: 255
stPoint: 255, ndPoint: 204, Hue: 255
stPoint: 255, ndPoint: 203, Hue: 255
stPoint: 255, ndPoint: 202, Hue: 255
stPoint: 255, ndPoint: 201, Hue: 255
stPoint: 255, ndPoint: 200, Hue: 255
stPoint: 255, ndPoint: 199, Hue: 255
stPoint: 255, ndPoint: 198, Hue: 255
stPoint: 255, ndPoint: 197, Hue: 255
